,x1,x2,segment,visit
10993,8,1,1,0
10994,0,9,1,1
10995,7,5,0,0
10996,7,3,0,0
10997,5,1,0,0
10998,8,9,0,0
10999,5,6,0,0
11000,0,3,1,1
11001,0,0,0,1
11002,4,4,0,0
11003,0,6,0,0
11004,2,6,0,0
11005,6,3,0,0
11006,2,7,1,0
11007,6,3,1,0
11008,1,5,1,1
11009,0,7,0,0
11010,9,0,1,0
11011,6,4,1,1
11012,5,6,0,0
11013,3,9,0,0
11014,3,5,1,1
11015,0,2,1,0
11016,5,0,1,1
11017,0,5,0,0
11018,4,1,0,0
11019,2,1,1,1
11020,5,9,1,0
11021,8,0,0,1
11022,8,3,0,0
11023,7,2,0,0
11024,6,2,1,1
11025,3,7,0,1
11026,9,6,1,0
11027,8,4,1,1
11028,1,3,1,1
11029,5,6,0,0
11030,9,9,1,1
11031,0,3,1,0
11032,0,3,0,0
11033,9,7,1,0
11034,9,5,1,1
11035,9,3,1,1
11036,8,4,0,0
11037,8,7,1,0
11038,0,0,0,0
11039,4,8,1,1
11040,5,0,1,1
11041,1,7,0,0
11042,1,6,0,0
11043,2,9,0,0
11044,3,8,1,0
11045,9,7,1,0
11046,9,1,0,1
11047,9,6,1,1
11048,3,9,0,0
11049,2,6,0,0
11050,9,2,0,0
11051,1,8,0,0
11052,3,5,0,1
11053,7,6,1,1
11054,0,1,1,1
11055,6,7,0,0
11056,8,0,1,1
11057,9,9,0,0
11058,1,3,1,1
11059,9,0,0,0
11060,9,1,0,1
11061,2,3,1,0
11062,0,1,1,1
11063,3,2,1,0
11064,6,9,1,1
11065,3,4,0,0
11066,2,1,1,0
11067,4,1,1,1
11068,6,1,0,1
11069,7,1,1,1
11070,8,7,1,0
11071,3,5,1,1
11072,6,8,0,0
11073,3,8,0,0
11074,6,0,0,1
11075,8,9,0,0
11076,5,9,1,1
11077,4,9,0,1
11078,0,3,0,0
11079,3,4,1,1
11080,5,7,1,1
11081,9,6,0,0
11082,9,4,0,0
11083,5,5,1,0
11084,0,0,0,0
11085,1,9,1,1
11086,7,8,0,0
11087,9,9,1,1
11088,0,7,1,0
11089,0,1,0,1
11090,6,3,0,0
11091,1,7,1,1
11092,0,0,0,0
11093,9,8,0,0
11094,4,8,0,1
11095,6,7,1,0
11096,4,5,1,0
11097,1,2,1,1
11098,3,3,0,1
11099,1,7,0,0
11100,1,2,0,0
11101,4,0,0,1
11102,0,2,0,0
11103,3,3,0,0
11104,8,7,1,1
11105,7,5,0,0
11106,7,8,0,0
11107,9,8,1,0
11108,7,1,0,0
11109,9,5,1,1
11110,6,8,0,0
11111,5,4,1,1
11112,7,0,1,0
11113,8,5,1,1
11114,2,9,0,0
11115,2,3,1,0
11116,3,5,0,1
11117,9,3,1,1
11118,0,6,1,0
11119,6,5,0,0
11120,7,2,1,0
11121,6,8,1,1
11122,5,4,0,0
11123,9,8,0,0
11124,6,4,1,1
11125,9,9,1,1
11126,2,9,1,1
11127,3,0,1,1
11128,4,2,1,0
11129,5,5,0,0
11130,3,5,1,0
11131,9,7,1,0
11132,2,3,1,1
11133,9,8,1,0
11134,6,1,1,0
11135,1,1,0,1
11136,3,8,0,0
11137,0,6,0,0
11138,7,6,0,0
11139,3,0,1,1
11140,7,0,1,1
11141,9,9,0,0
11142,6,0,0,0
11143,0,6,0,0
11144,5,8,0,0
11145,5,5,1,0
11146,0,0,0,0
11147,7,3,0,0
11148,5,2,0,1
11149,0,0,0,0
11150,6,4,0,0
11151,4,3,0,0
11152,1,9,0,0
11153,8,6,1,0
11154,5,1,0,0
11155,8,6,0,1
11156,0,2,1,0
11157,8,6,1,1
11158,4,2,1,0
11159,9,2,0,0
11160,8,8,1,0
11161,8,8,0,0
11162,1,9,0,0
11163,8,9,0,0
11164,9,4,0,0
11165,6,3,1,1
11166,4,9,0,0
11167,2,4,0,0
11168,4,2,1,0
11169,5,2,1,0
11170,0,7,0,0
11171,2,6,1,0
11172,3,0,1,0
11173,3,0,0,0
11174,4,4,1,0
11175,6,3,1,1
11176,3,0,1,1
11177,9,4,0,0
11178,2,3,0,0
11179,0,9,0,1
11180,1,3,0,0
11181,8,4,1,0
11182,1,3,0,0
11183,1,5,1,0
11184,1,0,0,0
11185,9,2,0,0
11186,1,5,0,0
11187,1,4,0,0
11188,5,1,0,1
11189,8,3,1,0
11190,5,5,0,0
11191,6,6,1,0
11192,3,4,0,0
11193,9,4,1,0
11194,2,1,0,0
11195,2,7,1,0
11196,9,0,1,0
11197,2,5,1,0
11198,8,4,0,0
11199,3,3,1,0
11200,0,6,0,0
11201,0,3,1,0
11202,5,1,1,1
11203,6,1,1,0
11204,4,3,0,1
11205,7,6,1,0
11206,4,9,0,0
11207,2,0,0,0
11208,2,0,0,0
11209,3,6,0,0
11210,9,6,1,1
11211,3,7,0,0
11212,0,7,1,1
11213,2,7,1,1
11214,0,5,1,0
11215,3,5,0,1
11216,0,6,0,0
11217,7,0,1,0
11218,8,4,1,1
11219,2,5,1,1
11220,1,6,0,0
11221,4,1,0,0
11222,8,2,1,1
11223,0,6,0,0
11224,7,6,1,0
11225,2,3,1,1
11226,9,7,0,0
11227,8,5,0,0
11228,3,5,0,0
11229,5,4,1,0
11230,6,1,0,0
11231,4,2,0,0
11232,9,3,1,0
11233,9,8,1,0
11234,5,6,0,0
11235,1,4,0,0
11236,1,9,1,0
11237,0,1,1,0
11238,8,6,1,0
11239,7,5,1,1
11240,9,8,0,0
11241,4,8,0,1
11242,6,8,0,0
11243,5,6,1,0
11244,3,6,1,0
11245,6,8,1,1
11246,6,0,0,0
11247,1,7,0,0
11248,0,1,0,1
11249,4,3,0,0
11250,1,1,1,0
11251,3,7,1,0
11252,5,5,1,1
11253,2,0,1,1
11254,6,8,1,1
11255,4,1,0,0
11256,0,0,1,1
11257,1,8,1,1
11258,4,1,1,1
11259,7,2,0,0
11260,8,3,1,1
11261,7,6,0,0
11262,7,1,0,0
11263,2,0,1,1
11264,2,1,1,0
11265,2,7,0,0
11266,0,4,0,0
11267,6,1,0,0
11268,6,1,0,0
11269,9,4,0,0
11270,0,3,0,0
11271,6,3,0,0
11272,1,7,0,0
11273,0,9,1,0
11274,4,6,0,1
11275,2,8,0,0
11276,3,9,0,0
11277,5,2,1,0
11278,4,5,1,1
11279,1,1,0,0
11280,8,6,1,0
11281,2,0,1,0
11282,9,1,0,0
11283,2,3,1,1
11284,2,2,0,0
11285,8,3,0,1
11286,6,9,1,1
11287,7,5,1,1
11288,9,8,0,0
11289,1,5,1,0
11290,8,0,1,1
11291,9,7,1,0
11292,5,9,0,0
11293,5,7,1,1
11294,1,8,0,1
11295,5,5,1,1
11296,4,3,0,0
11297,3,7,1,0
11298,5,7,1,1
11299,2,2,1,1
11300,9,0,1,0
11301,6,9,0,0
11302,5,5,0,1
11303,1,6,1,0
11304,9,8,0,1
11305,8,9,1,0
11306,4,5,0,0
11307,4,1,1,1
11308,3,4,1,0
11309,9,8,0,0
11310,3,7,0,1
11311,4,0,1,0
11312,6,7,1,0
11313,6,8,0,0
11314,1,6,1,0
11315,4,8,0,1
11316,1,4,0,0
11317,2,3,1,1
11318,4,5,0,0
11319,4,4,1,0
11320,0,8,0,0
11321,4,2,1,0
11322,4,6,1,1
11323,6,1,0,0
11324,0,1,0,0
11325,3,0,1,0
11326,8,9,0,1
11327,9,9,1,0
11328,1,4,1,0
11329,5,1,0,0
11330,5,5,1,0
11331,3,5,1,0
11332,2,9,0,0
11333,2,0,1,1
11334,0,7,0,1
11335,7,3,1,0
11336,4,2,1,1
11337,1,3,1,0
11338,6,4,1,1
11339,1,8,1,0
11340,3,4,0,1
11341,0,0,1,0
11342,0,1,0,0
11343,2,7,0,1
11344,2,4,0,0
11345,9,6,0,1
11346,1,3,0,0
11347,7,2,1,0
11348,7,7,0,0
11349,8,7,1,1
11350,2,3,0,1
11351,7,9,1,0
11352,9,9,1,1
11353,6,1,0,0
11354,0,6,0,0
11355,7,8,1,0
11356,6,7,0,1
11357,5,1,0,0
11358,9,9,1,0
11359,1,4,0,1
11360,9,8,1,1
11361,6,3,0,0
11362,4,7,1,1
11363,0,7,1,1
11364,5,9,1,0
11365,3,6,1,0
11366,7,0,1,1
11367,4,5,0,0
11368,2,2,0,0
11369,6,4,0,0
11370,9,8,1,0
11371,1,4,0,0
11372,1,8,1,0
11373,5,2,1,0
11374,6,4,1,0
11375,6,9,1,0
11376,1,3,0,0
11377,4,1,1,0
11378,2,7,0,0
11379,7,4,1,1
11380,2,4,1,1
11381,6,3,1,0
11382,7,8,0,0
11383,8,4,0,1
11384,5,4,0,0
11385,1,9,0,0
11386,4,0,1,0
11387,0,3,0,0
11388,1,9,1,0
11389,5,3,0,0
11390,3,1,0,0
11391,8,9,0,0
11392,2,6,0,0
11393,9,9,0,0
11394,4,5,1,1
11395,1,3,0,0
11396,8,4,0,0
11397,3,2,1,0
11398,7,1,1,1
11399,8,5,0,0
11400,1,5,1,0
11401,6,6,0,0
11402,8,8,0,0
11403,1,7,0,0
11404,3,9,0,1
11405,4,8,0,1
11406,1,7,0,0
11407,3,7,1,1
11408,0,4,1,1
11409,0,4,0,0
11410,8,6,1,0
11411,9,6,1,1
11412,6,4,1,1
11413,8,0,0,0
11414,4,6,0,1
11415,4,4,1,0
11416,5,5,0,1
11417,8,2,1,1
11418,8,0,1,0
11419,0,5,0,1
11420,6,7,1,0
11421,4,8,0,0
11422,3,7,1,0
11423,1,3,0,0
11424,9,9,1,0
11425,3,3,0,0
11426,8,3,1,1
11427,6,5,0,0
11428,8,5,0,0
11429,4,0,0,0
11430,3,2,0,0
11431,3,4,1,0
11432,3,8,1,1
11433,8,7,0,0
11434,5,7,1,0
11435,9,4,1,0
11436,0,7,1,0
11437,0,0,0,1
11438,1,5,0,0
11439,1,3,1,1
11440,0,1,1,1
11441,3,0,0,1
11442,6,9,1,0
11443,8,9,1,0
11444,3,8,0,0
11445,9,5,1,0
11446,6,2,1,0
11447,0,7,1,0
11448,8,5,1,0
11449,7,5,0,0
11450,1,1,1,0
11451,1,4,1,0
11452,5,5,1,1
11453,2,3,1,1
11454,6,9,1,0
11455,6,4,0,0
11456,8,1,1,1
11457,8,2,0,0
11458,4,7,1,1
11459,7,6,0,0
11460,5,3,0,0
11461,4,7,0,0
11462,9,7,1,0
11463,1,9,0,0
11464,2,3,0,0
11465,0,1,1,1
11466,1,7,0,0
11467,9,2,1,0
11468,6,7,0,0
11469,0,3,1,0
11470,5,2,0,0
11471,7,2,0,0
11472,4,1,0,0
11473,7,2,0,1
11474,4,7,1,0
11475,9,3,0,1
11476,8,9,1,1
11477,6,7,1,0
11478,7,3,1,0
11479,4,5,1,1
11480,6,4,1,1
11481,5,8,1,1
11482,1,3,1,1
11483,6,5,0,1
11484,8,5,0,0
11485,2,1,1,1
11486,0,0,0,0
11487,3,6,1,0
11488,9,2,1,0
11489,2,1,1,1
11490,7,3,0,0
11491,6,4,1,1
11492,3,2,1,0
11493,0,2,0,0
11494,3,2,1,1
11495,8,2,0,0
11496,1,7,0,0
11497,9,2,1,0
11498,6,7,1,1
11499,1,7,1,0
11500,8,6,0,0
11501,3,0,1,0
11502,7,5,0,0
11503,3,2,1,1
11504,5,2,1,1
11505,5,8,1,1
11506,6,1,1,0
11507,9,3,0,1
11508,3,8,0,0
11509,0,8,0,0
11510,7,5,0,1
11511,0,0,1,1
11512,5,1,0,1
11513,4,7,1,0
11514,1,5,0,0
11515,4,0,0,1
11516,7,7,0,0
11517,5,6,1,1
11518,6,4,0,0
11519,1,4,0,0
11520,6,4,0,0
11521,2,3,0,0
11522,4,2,1,1
11523,6,9,1,0
11524,0,7,0,0
11525,9,0,0,0
11526,6,1,1,1
11527,0,3,0,1
11528,6,0,0,1
11529,1,4,0,0
11530,9,6,0,1
11531,0,5,1,0
11532,3,6,1,1
11533,0,9,0,0
11534,3,2,0,0
11535,5,5,0,0
11536,0,1,0,0
11537,2,7,1,0
11538,3,7,1,1
11539,1,1,1,0
11540,0,0,1,0
11541,4,3,0,1
11542,1,1,1,1
11543,4,5,0,0
11544,1,2,0,0
11545,1,3,1,1
11546,8,3,0,0
11547,3,0,1,1
11548,6,6,1,0
11549,3,0,1,0
11550,9,1,0,0
11551,4,4,1,1
11552,6,6,0,1
11553,3,3,1,1
11554,2,5,1,0
11555,3,0,1,1
11556,3,6,1,0
11557,5,4,1,0
11558,1,4,1,0
11559,1,9,1,1
11560,4,6,0,1
11561,5,7,1,0
11562,8,4,1,1
11563,3,8,0,0
11564,0,4,1,0
11565,9,0,0,0
11566,0,8,0,0
11567,7,6,0,1
11568,9,0,0,0
11569,9,2,1,1
11570,0,5,0,0
11571,0,3,0,1
11572,8,5,1,1
11573,2,9,1,0
11574,1,4,0,0
11575,6,2,0,0
11576,7,4,0,0
11577,3,1,1,0
11578,5,3,1,0
11579,8,9,0,1
11580,4,6,0,1
11581,4,8,0,1
11582,6,8,1,1
11583,1,6,1,0
11584,0,2,0,1
11585,3,2,0,1
11586,8,7,0,1
11587,3,5,1,0
11588,8,8,0,0
11589,5,8,1,0
11590,3,3,0,0
11591,8,3,1,1
11592,7,8,1,0
11593,2,2,0,1
11594,3,1,0,0
11595,2,6,1,0
11596,7,1,1,0
11597,4,8,1,1
11598,4,8,1,1
11599,9,1,0,0
11600,6,3,1,1
11601,4,6,1,0
11602,3,1,1,0
11603,3,5,0,0
11604,3,3,0,0
11605,0,2,1,1
11606,3,1,0,1
11607,5,7,0,0
11608,5,5,0,0
11609,9,1,1,0
11610,4,5,0,0
11611,1,3,1,1
11612,2,3,1,0
11613,1,8,1,1
11614,2,7,1,1
11615,6,3,0,0
11616,1,2,0,0
11617,5,6,1,0
11618,8,7,1,1
11619,0,0,0,0
11620,3,4,0,0
11621,3,9,0,1
11622,2,0,0,0
11623,6,4,0,0
11624,4,4,1,0
11625,2,8,1,1
11626,0,2,1,1
11627,7,0,1,1
11628,1,0,1,0
11629,4,0,1,0
11630,3,4,1,0
11631,2,1,1,0
11632,8,5,1,1
11633,8,2,1,1
11634,6,9,0,1
11635,8,2,1,0
11636,5,9,1,1
11637,0,8,0,1
11638,9,3,1,0
11639,3,9,1,0
11640,1,5,1,0
11641,2,0,1,0
11642,0,4,1,0
11643,5,4,0,0
11644,7,7,1,1
11645,1,2,1,1
11646,0,2,0,1
11647,6,4,1,0
11648,0,9,1,0
11649,4,5,1,1
11650,5,3,1,0
11651,1,9,0,0
11652,5,6,0,0
11653,6,7,1,0
11654,2,3,1,0
11655,6,3,1,0
11656,0,5,1,0
11657,3,6,1,0
11658,8,0,0,1
11659,3,0,0,0
11660,8,3,1,0
11661,9,2,1,0
11662,6,6,1,0
11663,3,6,1,0
11664,4,1,0,0
11665,6,3,0,1
11666,3,7,0,1
11667,1,9,1,1
11668,3,1,0,0
11669,4,1,1,0
11670,7,2,1,0
11671,5,9,0,0
11672,1,1,1,0
11673,7,5,0,0
11674,1,9,1,1
11675,4,0,0,0
11676,1,0,0,1
11677,1,0,0,0
11678,2,5,0,0
11679,5,9,0,0
11680,7,3,1,0
11681,1,4,1,0
11682,9,8,0,0
11683,9,2,0,0
11684,7,0,0,0
11685,5,4,1,0
11686,1,8,0,0
11687,1,4,1,0
11688,8,6,1,1
11689,4,2,1,1
11690,2,7,1,0
11691,7,0,0,0
11692,8,3,0,0
11693,7,1,1,0
11694,3,2,0,0
11695,4,4,1,0
11696,4,0,0,0
11697,3,9,0,1
11698,2,1,1,0
11699,0,9,0,0
11700,0,0,0,0
11701,7,3,0,0
11702,1,7,1,0
11703,4,7,0,0
11704,7,4,0,0
11705,7,2,1,1
11706,8,2,1,0
11707,4,6,0,0
11708,6,4,0,0
11709,9,9,1,0
11710,2,9,0,0
11711,2,0,0,0
11712,9,2,0,1
11713,6,2,0,1
11714,3,0,1,0
11715,2,5,1,1
11716,7,5,0,0
11717,8,1,0,0
11718,5,7,1,0
11719,5,9,1,1
11720,6,9,1,0
11721,7,8,1,1
11722,5,7,0,0
11723,2,3,1,1
11724,7,8,0,0
11725,9,1,0,0
11726,8,4,1,0
11727,2,1,1,0
11728,4,5,0,0
11729,5,9,1,1
11730,9,1,0,1
11731,8,3,1,1
11732,2,1,0,0
11733,3,0,1,1
11734,2,4,0,1
11735,9,7,1,1
11736,3,3,0,0
11737,5,8,1,1
11738,0,7,0,0
11739,8,0,0,0
11740,5,8,1,0
11741,0,7,0,1
11742,5,4,0,1
11743,3,9,0,0
11744,8,3,0,0
11745,2,2,0,0
11746,0,7,1,1
11747,6,8,0,1
11748,8,1,0,0
11749,1,1,1,0
11750,4,3,0,1
11751,2,0,0,0
11752,7,8,0,0
11753,3,1,1,1
11754,3,0,0,0
11755,3,6,0,0
11756,2,3,1,0
11757,4,9,0,1
11758,7,9,0,0
11759,5,5,1,1
11760,5,6,1,1
11761,5,1,1,1
11762,5,1,0,0
11763,8,6,1,1
11764,6,5,1,1
11765,2,0,1,0
11766,3,0,1,0
11767,4,4,0,1
11768,5,5,1,0
11769,5,8,1,0
11770,4,0,1,0
11771,8,2,0,0
11772,6,7,1,0
11773,0,6,0,0
11774,9,4,0,0
11775,5,3,1,0
11776,8,7,0,0
11777,0,9,1,0
11778,8,3,0,0
11779,4,2,1,0
11780,9,7,1,1
11781,1,1,0,0
11782,5,1,0,0
11783,1,3,0,0
11784,0,3,1,0
11785,0,4,0,0
11786,2,2,0,0
11787,7,2,1,0
11788,0,3,0,0
11789,1,2,0,0
11790,3,4,0,0
11791,4,2,1,0
11792,2,3,1,1
11793,1,6,0,0
11794,8,8,0,0
11795,6,6,0,0
11796,6,9,1,0
11797,8,4,1,0
11798,3,7,1,0
11799,7,2,0,0
11800,2,7,1,0
11801,2,3,1,1
11802,7,8,1,0
11803,9,8,0,1
11804,4,1,0,0
11805,3,7,0,1
11806,2,2,0,0
11807,5,7,0,0
11808,2,9,1,0
11809,1,8,0,1
11810,4,3,0,1
11811,5,2,1,0
11812,8,2,0,0
11813,3,8,0,0
11814,5,8,1,0
11815,3,5,0,1
11816,0,8,0,0
11817,9,7,0,0
11818,7,1,1,1
11819,1,4,1,1
11820,5,5,1,0
11821,7,6,1,1
11822,5,4,0,0
11823,7,1,1,1
11824,6,7,1,1
11825,9,0,1,0
11826,1,2,1,0
11827,8,0,1,0
11828,1,5,0,0
11829,1,4,0,0
11830,0,8,0,0
11831,1,7,1,0
11832,8,5,0,0
11833,1,9,1,0
11834,5,6,1,0
11835,8,6,1,1
11836,8,3,1,0
11837,9,4,1,1
11838,6,1,0,0
11839,1,6,0,0
11840,5,9,1,0
11841,3,6,1,1
11842,6,6,0,0
11843,1,7,0,0
11844,1,6,0,0
11845,2,5,1,0
11846,6,4,0,0
11847,9,9,0,0
11848,4,7,0,1
11849,1,5,1,0
11850,2,9,0,0
11851,4,6,0,0
11852,3,5,0,1
11853,7,3,1,1
11854,5,2,0,1
11855,7,2,1,1
11856,7,8,1,0
11857,9,0,1,1
11858,1,1,1,0
11859,7,2,1,0
11860,4,2,0,0
11861,9,8,0,0
11862,1,6,0,0
11863,6,8,1,0
11864,5,9,1,0
11865,5,5,0,0
11866,0,1,1,0
11867,0,4,0,0
11868,0,2,0,0
11869,2,2,0,0
11870,4,5,0,0
11871,6,6,1,0
11872,1,6,1,1
11873,1,6,0,0
11874,8,5,0,0
11875,2,6,0,0
11876,6,3,1,0
11877,3,4,0,0
11878,1,3,1,1
11879,9,7,0,0
11880,1,3,1,1
11881,4,4,1,0
11882,8,4,1,1
11883,9,5,1,0
11884,6,1,0,0
11885,7,9,0,0
11886,8,7,1,0
11887,8,6,1,1
11888,7,9,1,0
11889,0,6,1,1
11890,5,0,0,0
11891,9,2,0,0
11892,2,5,0,1
11893,9,9,0,0
11894,8,1,0,0
11895,0,4,1,0
11896,9,7,1,1
11897,8,0,1,1
11898,4,9,1,1
11899,8,0,0,0
11900,8,7,1,1
11901,1,4,1,0
11902,4,2,1,1
11903,2,7,1,0
11904,5,8,1,0
11905,6,7,1,0
11906,0,0,0,1
11907,9,8,1,1
11908,7,2,0,0
11909,6,1,1,0
11910,7,0,1,1
11911,7,0,1,1
11912,5,7,0,0
11913,5,8,0,1
11914,5,8,1,1
11915,6,6,0,0
11916,7,0,1,0
11917,4,8,0,0
11918,2,3,1,1
11919,8,0,1,1
11920,6,9,1,1
11921,2,5,1,1
11922,2,8,1,1
11923,0,0,1,0
11924,0,4,1,1
11925,8,9,0,0
11926,0,9,0,1
11927,3,1,0,0
11928,6,5,1,0
11929,1,0,0,0
11930,9,2,0,0
11931,7,9,1,0
11932,7,6,1,0
11933,1,9,1,1
11934,2,0,0,0
11935,7,8,0,0
11936,1,5,0,0
11937,8,2,1,1
11938,8,2,1,0
11939,3,0,0,0
11940,6,3,1,1
11941,8,8,0,0
11942,8,9,1,1
11943,1,9,0,0
11944,1,6,1,0
11945,0,4,0,0
11946,2,4,0,0
11947,7,5,0,1
11948,6,1,1,1
11949,2,1,1,0
11950,2,6,0,0
11951,6,9,0,0
11952,8,3,1,0
11953,3,7,1,1
11954,4,3,0,1
11955,1,0,0,0
11956,3,6,1,0
11957,6,5,1,1
11958,1,5,1,0
11959,9,5,0,0
11960,3,0,0,0
11961,4,4,1,0
11962,5,6,1,1
11963,9,4,0,0
11964,4,5,1,0
11965,8,3,0,0
11966,0,3,1,1
11967,9,5,0,0
11968,3,2,0,0
11969,3,9,1,0
11970,4,4,1,1
11971,6,0,0,0
11972,6,1,0,0
11973,5,4,0,0
11974,3,9,1,1
11975,3,9,1,0
11976,0,0,1,1
11977,9,3,1,0
11978,5,2,0,0
11979,3,6,0,0
11980,0,4,1,0
11981,4,5,0,0
11982,0,1,1,1
11983,9,8,1,1
11984,4,4,0,0
11985,8,6,1,0
11986,1,6,0,1
11987,5,0,0,0
11988,8,5,0,0
11989,6,3,1,1
11990,5,7,0,0
11991,8,7,0,0
11992,1,0,1,0
11993,9,0,0,0
11994,7,6,0,1
11995,0,4,1,0
11996,5,9,1,0
11997,4,4,0,0
11998,5,9,0,0
11999,6,7,0,1
12000,0,9,0,1
12001,6,2,0,0
12002,3,5,1,0
12003,1,2,1,1
12004,7,5,0,0
12005,4,3,1,1
12006,0,5,1,0
12007,6,2,0,0
12008,5,7,1,0
12009,0,2,1,0
12010,6,6,0,0
12011,7,9,1,1
12012,3,6,1,1
12013,8,5,1,1
12014,8,4,0,1
12015,8,2,1,1
12016,2,2,1,0
12017,0,0,0,0
12018,5,3,1,0
12019,7,7,1,1
12020,2,9,1,1
12021,0,2,0,0
12022,3,9,1,0
12023,8,3,0,0
12024,7,2,1,0
12025,9,2,0,0
12026,8,0,1,1
12027,4,2,1,0
12028,6,4,0,1
12029,7,3,0,0
12030,5,1,1,1
12031,4,3,0,0
12032,0,7,1,1
12033,9,3,1,0
12034,2,8,1,1
12035,0,5,0,0
12036,0,6,0,1
12037,4,1,1,0
12038,5,4,1,0
12039,4,9,0,0
12040,0,1,1,1
12041,2,5,1,0
12042,1,2,1,1
12043,7,5,1,1
12044,8,8,1,1
12045,1,8,1,1
12046,8,9,0,0
12047,0,6,0,0
12048,4,5,0,0
12049,2,8,1,0
12050,4,3,0,1
12051,9,1,0,0
12052,6,6,1,0
12053,2,3,1,0
12054,0,4,1,1
12055,1,5,0,0
12056,6,1,0,0
12057,4,1,0,0
12058,5,7,1,0
12059,7,1,1,0
12060,5,3,1,0
12061,4,7,1,1
12062,9,4,1,0
12063,4,3,0,0
12064,1,4,1,1
12065,6,0,0,0
12066,9,3,1,1
12067,5,5,0,1
12068,1,1,0,0
12069,2,7,1,0
12070,4,3,0,0
12071,8,2,1,0
12072,1,2,0,0
12073,7,7,0,1
12074,8,3,1,0
12075,9,8,1,1
12076,8,3,0,0
12077,3,8,1,1
12078,9,2,1,1
12079,3,4,0,0
12080,5,0,1,0
12081,5,9,0,0
12082,9,6,1,0
12083,5,2,1,0
12084,3,4,1,1
12085,9,0,0,0
12086,9,2,0,0
12087,9,2,0,0
12088,2,5,1,1
12089,2,0,1,1
12090,3,3,0,1
12091,6,6,0,0
12092,4,0,1,0
12093,1,5,0,0
12094,8,1,0,0
12095,7,7,1,0
12096,4,7,0,0
12097,5,7,0,0
12098,4,6,0,0
12099,0,8,1,0
12100,7,7,1,0
12101,3,6,0,0
12102,2,4,1,0
12103,0,0,1,0
12104,6,8,1,0
12105,6,4,1,0
12106,6,3,1,0
12107,9,6,0,0
12108,1,3,0,0
12109,2,5,0,0
12110,7,3,0,0
12111,4,1,1,0
12112,3,2,0,0
12113,4,0,0,0
12114,0,9,0,0
12115,8,4,1,1
12116,3,9,0,1
12117,4,7,1,0
12118,9,0,1,1
12119,6,4,1,0
12120,5,5,1,0
12121,1,3,0,0
12122,1,0,1,1
12123,1,9,1,0
12124,3,6,1,0
12125,7,7,1,0
12126,6,1,0,0
12127,2,8,1,0
12128,4,5,0,0
12129,9,7,0,0
12130,0,1,0,0
12131,4,1,1,0
12132,4,6,0,0
12133,6,9,0,0
12134,5,0,1,1
12135,7,0,0,1
12136,2,5,0,0
12137,5,0,0,0
12138,6,4,0,1
12139,6,1,1,0
12140,4,8,0,0
12141,0,3,1,0
12142,9,0,0,0
12143,4,9,0,1
12144,5,2,1,0
12145,3,2,0,0
12146,8,4,0,1
12147,1,3,0,1
12148,3,3,0,0
12149,9,7,1,1
12150,9,8,0,0
12151,3,7,0,0
12152,3,4,1,0
12153,8,2,0,0
12154,1,7,0,0
12155,7,2,0,0
12156,8,6,1,0
12157,0,0,0,0
12158,6,4,0,0
12159,3,0,1,0
12160,9,7,1,1
12161,7,8,0,0
12162,5,3,1,0
12163,7,7,0,0
12164,9,6,1,1
12165,0,5,0,0
12166,7,1,1,1
12167,7,7,0,1
12168,6,5,0,0
12169,5,8,0,0
12170,6,8,1,0
12171,3,5,0,0
12172,2,3,0,0
12173,8,0,0,1
12174,7,0,0,0
12175,6,6,1,0
12176,1,0,0,0
12177,1,0,1,1
12178,2,8,0,0
12179,1,4,0,0
12180,1,7,0,0
12181,2,3,1,1
12182,0,4,1,1
12183,3,5,1,1
12184,1,4,0,0
12185,1,4,0,0
12186,1,5,0,0
12187,5,6,0,1
12188,4,2,0,0
12189,4,3,1,1
12190,9,9,1,1
12191,4,1,1,0
12192,5,9,0,1
12193,0,9,1,0
12194,3,0,1,0
12195,7,0,1,1
12196,4,5,1,1
12197,7,3,1,0
12198,6,7,0,0
12199,6,6,1,0
12200,8,5,1,1
12201,1,0,0,0
12202,6,8,0,0
12203,6,0,0,0
12204,4,3,1,0
12205,2,5,1,1
12206,7,9,0,0
12207,2,7,1,1
12208,3,7,1,1
12209,0,4,1,0
12210,9,7,1,1
12211,7,1,0,0
12212,7,3,1,1
12213,2,0,1,1
12214,2,0,0,0
12215,7,1,1,0
12216,1,2,0,0
12217,1,0,1,0
12218,6,0,1,0
12219,8,4,0,1
12220,4,0,0,1
12221,1,0,1,0
12222,8,8,1,1
12223,2,2,0,0
12224,9,7,0,0
12225,7,9,1,0
12226,0,7,0,0
12227,7,6,0,0
12228,0,5,1,0
12229,1,6,1,0
12230,5,3,0,0
12231,8,3,0,1
12232,6,5,0,0
12233,4,6,1,1
12234,6,1,0,0
12235,5,1,1,0
12236,6,9,0,0
12237,5,5,1,1
12238,0,8,0,0
12239,8,8,0,0
12240,6,2,1,0
12241,6,3,0,0
12242,3,5,1,0
12243,4,9,1,0
12244,8,1,1,1
12245,0,1,1,0
12246,5,4,0,0
12247,1,2,0,0
12248,8,7,1,1
12249,3,6,0,0
12250,6,6,1,1
12251,5,1,0,1
12252,9,9,1,1
12253,6,1,0,0
12254,9,4,0,0
12255,2,8,1,0
12256,5,4,0,0
12257,7,0,1,0
12258,2,6,0,1
12259,3,3,0,0
12260,0,6,0,1
12261,1,5,1,0
12262,6,0,1,1
12263,0,6,0,0
